lng,lat,x,y,count
113.98285171307141,22.540044575524117,12688513.01186432,2576488.771026672,4
113.98275171307141,22.54384457552412,12688501.87991524,2576946.7771569868,4
113.98105171307141,22.54384457552412,12688312.636780893,2576946.7771569868,2
113.98245171307141,22.54414457552412,12688468.484068003,2576982.9360727044,3
113.97905171307141,22.538944575524116,12688089.997799303,2576356.19265774,18
113.98235171307141,22.541744575524117,12688457.352118924,2576693.6669474593,5
113.98075171307141,22.539044575524116,12688279.240933653,2576368.245193083,4
113.98075171307141,22.542744575524118,12688279.240933653,2576814.1951384083,7
113.97915171307142,22.543144575524117,12688101.129748385,2576862.406659279,7
113.97895171307141,22.540244575524117,12688078.865850225,2576512.8762981542,42
113.98095171307142,22.54234457552412,12688301.504831811,2576765.9837572495,5
113.97955171307142,22.53934457552412,12688145.6575447,2576404.4028514912,17
113.97945171307141,22.538744575524117,12688134.525595622,2576332.0876132436,8
113.97945171307141,22.54094457552412,12688134.525595622,2576597.245023363,9
113.97965171307142,22.539644575524118,12688156.789493782,2576440.560588472,8
113.98245171307141,22.538644575524117,12688468.484068003,2576320.0351040903,2
113.97935171307141,22.538244575524118,12688123.393646542,2576271.825154777,3
113.97855171307141,22.538144575524118,12688034.338053908,2576259.7726892726,79
113.97905171307141,22.54104457552412,12688089.997799303,2576609.2977333153,4
113.97945171307141,22.545044575524116,12688134.525595622,2577091.4132914213,1
113.98125171307142,22.538444575524117,12688334.90067905,2576295.930111975,2
113.97965171307142,22.53934457552412,12688156.789493782,2576404.4028514912,6
113.98155171307141,22.541644575524117,12688368.296526289,2576681.6141763874,1
113.98045171307142,22.539744575524118,12688245.845086416,2576452.6131849266,5
113.97975171307141,22.54264457552412,12688167.921442859,2576802.1422800208,2
113.98285171307141,22.539044575524116,12688513.01186432,2576368.245193083,1
113.97885171307142,22.538544575524117,12688067.733901147,2576307.982603668,5
113.98165171307141,22.541844575524117,12688379.428475367,2576705.719727263,3
113.98065171307141,22.541144575524118,12688268.108984575,2576621.350451999,6
113.97885171307142,22.538944575524116,12688067.733901147,2576356.19265774,8
113.97915171307142,22.54264457552412,12688101.129748385,2576802.1422800208,1
113.98185171307142,22.54214457552412,12688401.692373527,2576741.878119061,1
113.97975171307141,22.543544575524116,12688167.921442859,2576910.6183198616,1
113.97945171307141,22.541744575524117,12688134.525595622,2576693.6669474593,2
113.97955171307142,22.538444575524117,12688145.6575447,2576295.930111975,3
113.98225171307142,22.54404457552412,12688446.220169842,2576970.883092065,2
113.97875171307142,22.538444575524117,12688056.601952067,2576295.930111975,13
113.98155171307141,22.54234457552412,12688368.296526289,2576765.9837572495,20
113.97925171307142,22.54104457552412,12688112.261697464,2576609.2977333153,4
113.98165171307141,22.541644575524117,12688379.428475367,2576681.6141763874,5
113.98065171307141,22.54074457552412,12688268.108984575,2576573.139629649,1
113.98145171307141,22.544844575524117,12688357.164577208,2577067.3071816876,2
113.98285171307141,22.54414457552412,12688513.01186432,2576982.9360727044,1
113.98205171307141,22.541344575524118,12688423.956271686,2576645.4559155614,2
113.98075171307141,22.540544575524116,12688279.240933653,2576549.0342708584,2
113.98165171307141,22.540244575524117,12688379.428475367,2576512.8762981542,1
113.97865171307141,22.538644575524117,12688045.470002986,2576320.0351040903,5
113.98155171307141,22.541844575524117,12688368.296526289,2576705.719727263,69
113.98085171307142,22.543344575524117,12688290.372882733,2576886.512472105,3
113.97845171307141,22.53944457552412,12688023.206104826,2576416.4554217537,8
113.98385171307142,22.540244575524117,12688624.331355114,2576512.8762981542,13
113.97975171307141,22.538444575524117,12688167.921442859,2576295.930111975,3
113.98005171307142,22.542744575524118,12688201.317290097,2576814.1951384083,1
113.98035171307141,22.538544575524117,12688234.713137334,2576307.982603668,6
113.97925171307142,22.539644575524118,12688112.261697464,2576440.560588472,11
113.97875171307142,22.538244575524118,12688056.601952067,2576271.825154777,20
113.97915171307142,22.539744575524118,12688101.129748385,2576452.6131849266,5
113.97985171307141,22.542944575524118,12688179.053391939,2576838.300881379,7
113.98255171307142,22.540144575524117,12688479.616017083,2576500.8236580472,8
113.98325171307141,22.541344575524118,12688557.539660638,2576645.4559155614,24
113.98085171307142,22.54064457552412,12688290.372882733,2576561.086945888,9
113.97945171307141,22.539744575524118,12688134.525595622,2576452.6131849266,4
113.98015171307141,22.538944575524116,12688212.449239178,2576356.19265774,41
113.97925171307142,22.544744575524117,12688112.261697464,2577055.2541399198,2
113.98125171307142,22.54384457552412,12688334.90067905,2576946.7771569868,4
113.97845171307141,22.53934457552412,12688023.206104826,2576404.4028514912,5
113.98205171307141,22.538144575524118,12688423.956271686,2576259.7726892726,3
113.98065171307141,22.53944457552412,12688268.108984575,2576416.4554217537,6
113.97905171307141,22.54414457552412,12688089.997799303,2576982.9360727044,32
113.98095171307142,22.54074457552412,12688301.504831811,2576573.139629649,4
113.97895171307141,22.543244575524117,12688078.865850225,2576874.459561325,2
113.97855171307141,22.538644575524117,12688034.338053908,2576320.0351040903,6
113.98135171307142,22.538944575524116,12688346.03262813,2576356.19265774,4
113.98125171307142,22.539644575524118,12688334.90067905,2576440.560588472,1
113.98255171307142,22.54404457552412,12688479.616017083,2576970.883092065,7
113.98155171307141,22.538544575524117,12688368.296526289,2576307.982603668,12
113.97855171307141,22.540144575524117,12688034.338053908,2576500.8236580472,13
113.97985171307141,22.53914457552412,12688179.053391939,2576380.297737155,1
113.98025171307141,22.538544575524117,12688223.581188256,2576307.982603668,2
113.98215171307142,22.538444575524117,12688435.088220764,2576295.930111975,13
113.98115171307141,22.539744575524118,12688323.768729972,2576452.6131849266,1
113.98035171307141,22.542844575524118,12688234.713137334,2576826.2480055285,8
113.98125171307142,22.53934457552412,12688334.90067905,2576404.4028514912,1
113.97885171307142,22.540244575524117,12688067.733901147,2576512.8762981542,6
113.98145171307141,22.542744575524118,12688357.164577208,2576814.1951384083,3
113.97855171307141,22.538544575524117,12688034.338053908,2576307.982603668,4
113.98375171307141,22.540444575524116,12688613.199406035,2576536.98160456,1
113.98125171307142,22.54084457552412,12688334.90067905,2576585.1923221396,1
113.97865171307141,22.53944457552412,12688045.470002986,2576416.4554217537,54
113.97935171307141,22.540544575524116,12688123.393646542,2576549.0342708584,3
113.97945171307141,22.541144575524118,12688134.525595622,2576621.350451999,8
113.98345171307142,22.539944575524117,12688579.803558797,2576476.7184040267,4
113.98245171307141,22.53934457552412,12688468.484068003,2576404.4028514912,1
113.98095171307142,22.539844575524118,12688301.504831811,2576464.6657901104,3
113.98145171307141,22.54414457552412,12688357.164577208,2576982.9360727044,6
113.97985171307141,22.544644575524117,12688179.053391939,2577043.2011068854,1
113.97855171307141,22.539644575524118,12688034.338053908,2576440.560588472,1
113.98075171307141,22.54064457552412,12688279.240933653,2576561.086945888,4
113.98275171307141,22.539944575524117,12688501.87991524,2576476.7184040267,6
113.98025171307141,22.538744575524117,12688223.581188256,2576332.0876132436,5
113.98125171307142,22.54264457552412,12688334.90067905,2576802.1422800208,3
113.98035171307141,22.539844575524118,12688234.713137334,2576464.6657901104,1
113.97955171307142,22.54414457552412,12688145.6575447,2576982.9360727044,1
113.97905171307141,22.539644575524118,12688089.997799303,2576440.560588472,2
113.98005171307142,22.53914457552412,12688201.317290097,2576380.297737155,17
113.97995171307142,22.538444575524117,12688190.18534102,2576295.930111975,31
113.98295171307142,22.539844575524118,12688524.1438134,2576464.6657901104,3
113.98025171307141,22.543544575524116,12688223.581188256,2576910.6183198616,1
113.97895171307141,22.540044575524117,12688078.865850225,2576488.771026672,2
113.98205171307141,22.544344575524118,12688423.956271686,2577007.0420601787,10
113.97955171307142,22.539844575524118,12688145.6575447,2576464.6657901104,8
113.97905171307141,22.538744575524117,12688089.997799303,2576332.0876132436,11
113.98255171307142,22.540244575524117,12688479.616017083,2576512.8762981542,8
113.98055171307142,22.542844575524118,12688256.977035495,2576826.2480055285,4
113.98005171307142,22.542844575524118,12688201.317290097,2576826.2480055285,1
113.97895171307141,22.538344575524118,12688078.865850225,2576283.87762901,4
113.97915171307142,22.539044575524116,12688101.129748385,2576368.245193083,20
113.97845171307141,22.539644575524118,12688023.206104826,2576440.560588472,1
113.98145171307141,22.53944457552412,12688357.164577208,2576416.4554217537,3
113.97915171307142,22.544444575524118,12688101.129748385,2577019.0950670154,1
113.98305171307142,22.538744575524117,12688535.27576248,2576332.0876132436,10
113.98255171307142,22.54214457552412,12688479.616017083,2576741.878119061,2
113.97915171307142,22.54404457552412,12688101.129748385,2576970.883092065,1
113.98145171307141,22.544744575524117,12688357.164577208,2577055.2541399198,1
113.97855171307141,22.53804457552412,12688034.338053908,2576247.7202324984,56
113.97925171307142,22.544344575524118,12688112.261697464,2577007.0420601787,2
113.97945171307141,22.543244575524117,12688134.525595622,2576874.459561325,20
113.98195171307141,22.54394457552412,12688412.824322606,2576958.8301201602,9
113.97905171307141,22.538144575524118,12688089.997799303,2576259.7726892726,6
113.98025171307141,22.538944575524116,12688223.581188256,2576356.19265774,2
113.98155171307141,22.54244457552412,12688368.296526289,2576778.0365894414,7
113.98145171307141,22.538344575524118,12688357.164577208,2576283.87762901,1
113.97915171307142,22.54074457552412,12688101.129748385,2576573.139629649,8
113.97975171307141,22.542844575524118,12688167.921442859,2576826.2480055285,9
113.98215171307142,22.539644575524118,12688435.088220764,2576440.560588472,2
113.98095171307142,22.53934457552412,12688301.504831811,2576404.4028514912,2
113.98135171307142,22.54074457552412,12688346.03262813,2576573.139629649,2
113.97885171307142,22.541544575524117,12688067.733901147,2576669.561414047,1
113.98025171307141,22.538444575524117,12688223.581188256,2576295.930111975,12
113.97945171307141,22.540044575524117,12688134.525595622,2576488.771026672,30
113.98245171307141,22.54394457552412,12688468.484068003,2576958.8301201602,4
113.98125171307142,22.542844575524118,12688334.90067905,2576826.2480055285,1
113.98275171307141,22.544644575524117,12688501.87991524,2577043.2011068854,2
113.98105171307141,22.54244457552412,12688312.636780893,2576778.0365894414,3
113.97895171307141,22.538444575524117,12688078.865850225,2576295.930111975,7
113.98265171307142,22.53934457552412,12688490.747966161,2576404.4028514912,1
113.97925171307142,22.539844575524118,12688112.261697464,2576464.6657901104,10
113.98275171307141,22.540044575524117,12688501.87991524,2576488.771026672,5
113.98095171307142,22.54064457552412,12688301.504831811,2576561.086945888,13
113.98155171307141,22.54224457552412,12688368.296526289,2576753.9309337894,9
113.98135171307142,22.540444575524116,12688346.03262813,2576536.98160456,1
113.98065171307141,22.538344575524118,12688268.108984575,2576283.87762901,1
113.98105171307141,22.54224457552412,12688312.636780893,2576753.9309337894,3
113.98195171307141,22.538744575524117,12688412.824322606,2576332.0876132436,13
113.97885171307142,22.54064457552412,12688067.733901147,2576561.086945888,1
113.98045171307142,22.542844575524118,12688245.845086416,2576826.2480055285,2
113.98315171307141,22.541544575524117,12688546.407711558,2576669.561414047,1
113.97975171307141,22.539644575524118,12688167.921442859,2576440.560588472,2
113.98005171307142,22.54394457552412,12688201.317290097,2576958.8301201602,1
113.97885171307142,22.53804457552412,12688067.733901147,2576247.7202324984,4
113.97845171307141,22.53914457552412,12688023.206104826,2576380.297737155,7
113.98035171307141,22.54234457552412,12688234.713137334,2576765.9837572495,1
113.97925171307142,22.54084457552412,12688112.261697464,2576585.1923221396,10
113.97965171307142,22.540244575524117,12688156.789493782,2576512.8762981542,10
113.98145171307141,22.54244457552412,12688357.164577208,2576778.0365894414,2
113.97875171307142,22.541644575524117,12688056.601952067,2576681.6141763874,2
113.98195171307141,22.544344575524118,12688412.824322606,2577007.0420601787,16
113.98285171307141,22.54104457552412,12688513.01186432,2576609.2977333153,2
113.98065171307141,22.538644575524117,12688268.108984575,2576320.0351040903,4
113.98205171307141,22.538244575524118,12688423.956271686,2576271.825154777,2
113.97865171307141,22.538544575524117,12688045.470002986,2576307.982603668,5
113.97945171307141,22.538444575524117,12688134.525595622,2576295.930111975,2
113.98255171307142,22.54094457552412,12688479.616017083,2576597.245023363,1
113.98005171307142,22.543044575524117,12688201.317290097,2576850.353765962,10
113.98255171307142,22.544244575524118,12688479.616017083,2576994.989062075,2
113.98035171307141,22.544444575524118,12688234.713137334,2577019.0950670154,1
113.97985171307141,22.53954457552412,12688179.053391939,2576428.5080007478,8
113.98175171307142,22.540544575524116,12688390.560424447,2576549.0342708584,1
113.97935171307141,22.54074457552412,12688123.393646542,2576573.139629649,6
113.98125171307142,22.53924457552412,12688334.90067905,2576392.3502899585,2
113.97995171307142,22.544844575524117,12688190.18534102,2577067.3071816876,11
113.97875171307142,22.54374457552412,12688056.601952067,2576934.724202546,5
113.97945171307141,22.543344575524117,12688134.525595622,2576886.512472105,4
113.98285171307141,22.541744575524117,12688513.01186432,2576693.6669474593,1
113.97865171307141,22.539044575524116,12688045.470002986,2576368.245193083,7
113.98125171307142,22.54404457552412,12688334.90067905,2576970.883092065,4
113.98065171307141,22.54374457552412,12688268.108984575,2576934.724202546,4
113.98305171307142,22.54104457552412,12688535.27576248,2576609.2977333153,1
113.98075171307141,22.54074457552412,12688279.240933653,2576573.139629649,2
113.98095171307142,22.538744575524117,12688301.504831811,2576332.0876132436,1
113.97915171307142,22.540044575524117,12688101.129748385,2576488.771026672,4
113.98005171307142,22.53924457552412,12688201.317290097,2576392.3502899585,5
113.98235171307141,22.544544575524117,12688457.352118924,2577031.1480825837,1
113.97925171307142,22.540444575524116,12688112.261697464,2576536.98160456,4
113.97875171307142,22.538344575524118,12688056.601952067,2576283.87762901,18
113.98125171307142,22.540544575524116,12688334.90067905,2576549.0342708584,1
113.97895171307141,22.538944575524116,12688078.865850225,2576356.19265774,5
113.98365171307141,22.541344575524118,12688602.067456955,2576645.4559155614,1
113.97885171307142,22.538644575524117,12688067.733901147,2576320.0351040903,6
113.98115171307141,22.541244575524118,12688323.768729972,2576633.4031794155,2
113.97865171307141,22.538144575524118,12688045.470002986,2576259.7726892726,9
113.98045171307142,22.543344575524117,12688245.845086416,2576886.512472105,1
113.97975171307141,22.543344575524117,12688167.921442859,2576886.512472105,5
113.98045171307142,22.54094457552412,12688245.845086416,2576597.245023363,2
113.97935171307141,22.541144575524118,12688123.393646542,2576621.350451999,1
113.97885171307142,22.541444575524118,12688067.733901147,2576657.508660438,3
113.97885171307142,22.540144575524117,12688067.733901147,2576500.8236580472,10
113.97945171307141,22.544844575524117,12688134.525595622,2577067.3071816876,5
113.98295171307142,22.54414457552412,12688524.1438134,2576982.9360727044,2
113.98155171307141,22.541444575524118,12688368.296526289,2576657.508660438,2
113.98115171307141,22.541844575524117,12688323.768729972,2576705.719727263,18
113.98065171307141,22.538744575524117,12688268.108984575,2576332.0876132436,3
113.98125171307142,22.538344575524118,12688334.90067905,2576283.87762901,4
113.97935171307141,22.538744575524117,12688123.393646542,2576332.0876132436,3
113.97875171307142,22.53924457552412,12688056.601952067,2576392.3502899585,7
113.98085171307142,22.539944575524117,12688290.372882733,2576476.7184040267,1
113.98115171307141,22.53914457552412,12688323.768729972,2576380.297737155,5
113.98285171307141,22.539844575524118,12688513.01186432,2576464.6657901104,2
113.98145171307141,22.538744575524117,12688357.164577208,2576332.0876132436,1
113.97845171307141,22.53804457552412,12688023.206104826,2576247.7202324984,17
113.98385171307142,22.540544575524116,12688624.331355114,2576549.0342708584,9
113.97845171307141,22.538744575524117,12688023.206104826,2576332.0876132436,4
113.98095171307142,22.538344575524118,12688301.504831811,2576283.87762901,3
113.98265171307142,22.543544575524116,12688490.747966161,2576910.6183198616,1
113.97935171307141,22.542044575524116,12688123.393646542,2576729.8253130615,1
113.98115171307141,22.54264457552412,12688323.768729972,2576802.1422800208,3
113.98015171307141,22.542944575524118,12688212.449239178,2576838.300881379,5
113.98085171307142,22.54074457552412,12688290.372882733,2576573.139629649,10
113.97895171307141,22.538144575524118,12688078.865850225,2576259.7726892726,6
113.98135171307142,22.541744575524117,12688346.03262813,2576693.6669474593,2
113.98205171307141,22.54374457552412,12688423.956271686,2576934.724202546,1
113.98175171307142,22.54404457552412,12688390.560424447,2576970.883092065,5
113.98385171307142,22.54104457552412,12688624.331355114,2576609.2977333153,1
113.98095171307142,22.538244575524118,12688301.504831811,2576271.825154777,2
113.98155171307141,22.538244575524118,12688368.296526289,2576271.825154777,2
113.98055171307142,22.54264457552412,12688256.977035495,2576802.1422800208,1
113.98065171307141,22.538544575524117,12688268.108984575,2576307.982603668,1
113.98215171307142,22.538144575524118,12688435.088220764,2576259.7726892726,7
113.98095171307142,22.538544575524117,12688301.504831811,2576307.982603668,1
113.98055171307142,22.538244575524118,12688256.977035495,2576271.825154777,3
113.97935171307141,22.53934457552412,12688123.393646542,2576404.4028514912,7
113.98315171307141,22.539944575524117,12688546.407711558,2576476.7184040267,1
113.98195171307141,22.540444575524116,12688412.824322606,2576536.98160456,1
113.98075171307141,22.53934457552412,12688279.240933653,2576404.4028514912,4
113.98145171307141,22.54254457552412,12688357.164577208,2576790.0894303657,2
113.97965171307142,22.544244575524118,12688156.789493782,2576994.989062075,1
113.97895171307141,22.540544575524116,12688078.865850225,2576549.0342708584,12
113.98005171307142,22.538644575524117,12688201.317290097,2576320.0351040903,2
113.98385171307142,22.541244575524118,12688624.331355114,2576633.4031794155,1
113.97975171307141,22.53924457552412,12688167.921442859,2576392.3502899585,7
113.97865171307141,22.543644575524116,12688045.470002986,2576922.671256838,2
113.97945171307141,22.539944575524117,12688134.525595622,2576476.7184040267,12
113.98055171307142,22.54244457552412,12688256.977035495,2576778.0365894414,4
113.98185171307142,22.538344575524118,12688401.692373527,2576283.87762901,1
113.98125171307142,22.543144575524117,12688334.90067905,2576862.406659279,2
113.97985171307141,22.538444575524117,12688179.053391939,2576295.930111975,7
113.97935171307141,22.545044575524116,12688123.393646542,2577091.4132914213,1
113.98255171307142,22.54414457552412,12688479.616017083,2576982.9360727044,3
113.98225171307142,22.54414457552412,12688446.220169842,2576982.9360727044,2
113.97925171307142,22.53914457552412,12688112.261697464,2576380.297737155,15
113.97895171307141,22.54414457552412,12688078.865850225,2576982.9360727044,93
113.98235171307141,22.54234457552412,12688457.352118924,2576765.9837572495,3
113.97935171307141,22.53914457552412,12688123.393646542,2576380.297737155,14
113.97965171307142,22.54264457552412,12688156.789493782,2576802.1422800208,3
113.98025171307141,22.542944575524118,12688223.581188256,2576838.300881379,7
113.97875171307142,22.538544575524117,12688056.601952067,2576307.982603668,5
113.98355171307142,22.541744575524117,12688590.935507877,2576693.6669474593,6
113.98075171307141,22.540144575524117,12688279.240933653,2576500.8236580472,5
113.98205171307141,22.538644575524117,12688423.956271686,2576320.0351040903,2
113.98245171307141,22.541744575524117,12688468.484068003,2576693.6669474593,2
113.97965171307142,22.538444575524117,12688156.789493782,2576295.930111975,7
113.98205171307141,22.54214457552412,12688423.956271686,2576741.878119061,15
113.97875171307142,22.538944575524116,12688056.601952067,2576356.19265774,7
113.98255171307142,22.542844575524118,12688479.616017083,2576826.2480055285,1
113.98265171307142,22.54234457552412,12688490.747966161,2576765.9837572495,8
113.97875171307142,22.53914457552412,12688056.601952067,2576380.297737155,4
113.98355171307142,22.541244575524118,12688590.935507877,2576633.4031794155,1
113.97925171307142,22.54074457552412,12688112.261697464,2576573.139629649,19
113.98065171307141,22.53914457552412,12688268.108984575,2576380.297737155,8
113.98165171307141,22.541744575524117,12688379.428475367,2576693.6669474593,1
113.98215171307142,22.544444575524118,12688435.088220764,2577019.0950670154,2
113.98005171307142,22.53944457552412,12688201.317290097,2576416.4554217537,2
113.98305171307142,22.541844575524117,12688535.27576248,2576705.719727263,1
113.97995171307142,22.543044575524117,12688190.18534102,2576850.353765962,3
113.98385171307142,22.54084457552412,12688624.331355114,2576585.1923221396,3
113.97945171307141,22.541244575524118,12688134.525595622,2576633.4031794155,16
113.97925171307142,22.539944575524117,12688112.261697464,2576476.7184040267,3
113.98015171307141,22.54254457552412,12688212.449239178,2576790.0894303657,1
113.97865171307141,22.538744575524117,12688045.470002986,2576332.0876132436,2
113.98185171307142,22.538744575524117,12688401.692373527,2576332.0876132436,8
113.97995171307142,22.54104457552412,12688190.18534102,2576609.2977333153,2
113.98015171307141,22.539044575524116,12688212.449239178,2576368.245193083,14
113.98185171307142,22.54244457552412,12688401.692373527,2576778.0365894414,1
113.97875171307142,22.540244575524117,12688056.601952067,2576512.8762981542,2
113.98175171307142,22.541744575524117,12688390.560424447,2576693.6669474593,38
113.98185171307142,22.541744575524117,12688401.692373527,2576693.6669474593,7
113.97855171307141,22.53944457552412,12688034.338053908,2576416.4554217537,13
113.97955171307142,22.54064457552412,12688145.6575447,2576561.086945888,8
113.98205171307141,22.54414457552412,12688423.956271686,2576982.9360727044,1
113.98295171307142,22.538744575524117,12688524.1438134,2576332.0876132436,4
113.97905171307141,22.540244575524117,12688089.997799303,2576512.8762981542,13
113.98225171307142,22.540044575524117,12688446.220169842,2576488.771026672,3
113.97895171307141,22.541444575524118,12688078.865850225,2576657.508660438,2
113.98235171307141,22.545144575524116,12688457.352118924,2577103.4663593867,2
113.98065171307141,22.538244575524118,12688268.108984575,2576271.825154777,3
113.98215171307142,22.54524457552412,12688435.088220764,2577115.519436087,3
113.98005171307142,22.538944575524116,12688201.317290097,2576356.19265774,4
113.97985171307141,22.53944457552412,12688179.053391939,2576416.4554217537,50
113.98165171307141,22.541144575524118,12688379.428475367,2576621.350451999,2
113.98285171307141,22.538944575524116,12688513.01186432,2576356.19265774,1
113.97875171307142,22.53804457552412,12688056.601952067,2576247.7202324984,1
113.98325171307141,22.54064457552412,12688557.539660638,2576561.086945888,1
113.97925171307142,22.54254457552412,12688112.261697464,2576790.0894303657,2
113.97985171307141,22.540244575524117,12688179.053391939,2576512.8762981542,16
113.98215171307142,22.54214457552412,12688435.088220764,2576741.878119061,6
113.97925171307142,22.540244575524117,12688112.261697464,2576512.8762981542,12
113.97925171307142,22.540044575524117,12688112.261697464,2576488.771026672,5
113.98235171307141,22.538644575524117,12688457.352118924,2576320.0351040903,3
113.98055171307142,22.538544575524117,12688256.977035495,2576307.982603668,5
113.98105171307141,22.54074457552412,12688312.636780893,2576573.139629649,3
113.97845171307141,22.538544575524117,12688023.206104826,2576307.982603668,3
